state_code,state,district_code,district,primary_irrigation_method,primary_water_source,other_common_methods_or_sources,data_status,granularity,source_id,source_year,source_url,note
12,Arunachal Pradesh,241,Upper Subansiri,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,187,Varanasi,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,597,Virudhunagar,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,498,Wardha,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
17,Meghalaya,279,West Khasi Hills,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
16,Tripura,272,West Tripura,Tube well,Groundwater,"Tube well, surface water",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,504,Y.S.R.,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,667,Agar-Malwa,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,118,Agra,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,86,Ajmer,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
19,West Bengal,664,Alipurduar,Tube well/Surface irrigation,Mixed,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
5,Uttarakhand,45,Almora,Surface irrigation,Surface water,"Canal, spring, stream",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
6,Haryana,58,Ambala,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,468,Amravati,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,439,Amreli,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
1,Jammu And Kashmir,1,Anantnag,Mixed/Unknown,Unknown,Not specified,PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
28,Andhra Pradesh,753,Annamayya,Borewell/Tube well,Groundwater,"Canal, Tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,616,Baksa,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,346,Baleshwar,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,126,Ballia,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,644,Balodabazar-Bhatapara,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,128,Banda,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
10,Bihar,190,Banka,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
19,West Bengal,305,Bankura,Tube well/Surface irrigation,Mixed,"Tube well, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
1,Jammu And Kashmir,3,Baramulla,Mixed/Unknown,Unknown,Not specified,PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,130,Bareilly,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,393,Barwani,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
3,Punjab,28,Bathinda,Canal/Tube well,Mixed,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
10,Bihar,191,Begusarai,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,527,Belagavi,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
10,Bihar,192,Bhagalpur,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,375,Bilaspur,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
14,Manipur,252,Bishnupur,Surface irrigation,Surface water,"Streams, ponds",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,705,Biswanath,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,133,Budaun,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,134,Bulandshahr,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,94,Bundi,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,282,Cachar,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,531,Chamarajanagara,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
5,Uttarakhand,48,Champawat,Surface irrigation,Surface water,"Canal, spring, stream",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,708,Charaideo,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,568,Chennai,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,612,Chirang,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,569,Coimbatore,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,401,Datia,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,325,Dhanbad,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
33,Tamil Nadu,571,Dharmapuri,Tube well/Surface irrigation,Mixed,"Canal, tank, borewell",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,536,Dharwad,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
8,Rajasthan,98,Dholpur,Tube well,Groundwater,"Canal, tube well, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
18,Assam,286,Dibrugarh,Surface irrigation,Surface water,"Canal, river, shallow groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,378,Durg,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
17,Meghalaya,273,East Garo Hills,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
3,Punjab,29,Faridkot,Canal/Tube well,Mixed,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
3,Punjab,30,Fatehgarh Sahib,Canal/Tube well,Mixed,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
21,Odisha,354,Ganjam,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,144,Gautam Buddha Nagar,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,146,Ghazipur,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
20,Jharkhand,330,Godda,Well/Tube well,Groundwater,"Ponds, wells, tube wells",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
6,Haryana,62,Gurugram,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,661,Hapur,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,163,Hathras,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
29,Karnataka,540,Haveri,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
6,Haryana,63,Hisar,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
15,Mizoram,726,Hnahthial,Surface irrigation,Surface water,"Streams, springs",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
36,Telangana,507,Hyderabad,Borewell/Tube well,Groundwater,"Tank, canal",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
9,Uttar Pradesh,151,Jalaun,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
27,Maharashtra,479,Jalna,Borewell/Tube well,Groundwater,"Canal, tank",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
24,Gujarat,447,Jamnagar,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
22,Chhattisgarh,380,Jashpur,Canal/Surface irrigation,Surface water,"Canal, tank, groundwater",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
23,Madhya Pradesh,412,Jhabua,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
6,Haryana,65,Jind,Tube well,Groundwater,"Canal, tube well",PROVISIONAL_STATE_PROFILE,DISTRICT_ROW_WITH_STATE_PROFILE,MARUDAM_IRRIGATION_PROFILE_V1,2026,https://data.gov.in/catalog/7th-minor-irrigation-census-village-schedule-ground-water-schemes-surface-water-schemes,Provisional state irrigation profile expanded to district for prototype use; not an official district-level observation.
